HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,HSPF_SECTION,TYPE,START,STOP,WIDTH,PROTECT,UCODE,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,HELP
PERLND,PQL-AD-FLAGS,PQADFG10,PQUAL,int,42,45,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of quality constituent #5 in
*** precipitation is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(10)"
PERLND,PQL-AD-FLAGS,PQADFG11,PQUAL,int,46,49,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of quality
*** constituent #6 is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADFX. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(11)"
PERLND,PQL-AD-FLAGS,PQADFG12,PQUAL,int,49,52,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of quality constituent #6 in
*** precipitation is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(12)"
PERLND,PQL-AD-FLAGS,PQADFG13,PQUAL,int,53,56,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of quality
*** constituent #7 is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADFX. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(13)"
PERLND,PQL-AD-FLAGS,PQADFG14,PQUAL,int,56,59,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of quality constituent #7 in
*** precipitation is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(14)"
PERLND,PQL-AD-FLAGS,PQADFG15,PQUAL,int,60,63,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of quality
*** constituent #8 is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADFX. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(15)"
PERLND,PQL-AD-FLAGS,PQADFG16,PQUAL,int,63,66,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of quality constituent #8 in
*** precipitation is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(16)"
PERLND,PQL-AD-FLAGS,PQADFG17,PQUAL,int,67,70,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of quality
*** constituent #9 is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADFX. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(17)"
PERLND,PQL-AD-FLAGS,PQADFG18,PQUAL,int,70,73,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of quality constituent #9 in
*** precipitation is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(18)"
PERLND,PQL-AD-FLAGS,PQADFG19,PQUAL,int,74,77,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that atmospheric deposition flux of quality
*** constituent #10 is absent. A value of -1 indicates that it is supplied
*** as a direct time series as PQADFX. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(19)"
PERLND,PQL-AD-FLAGS,PQADFG20,PQUAL,int,77,80,3,CORRECT,-999,,0,-1,999,0,-1,999,,"*** Value of 0 indicates that concentration of quality constituent #10 in
*** precipitation is absent. A value of -1 indicates that it is supplied as
*** a direct time series as PQADCN. A value greater than 0 indicates the
*** index number of the MONTH-DATA block to be used to supply atmospheric
*** deposition data. _PNAME PQADFG(20)"
PERLND,PRINT-INFO,OPNID,GENERAL,int,0,5,5,PROTECTED,,,,1,,,1,,,*** PLSs to which these data apply.
PERLND,PRINT-INFO,OPNIDLAST,GENERAL,int,5,10,5,PROTECTED,,,,1,,,1,,,*** PLSs to which these data apply.
PERLND,PRINT-INFO,AIRTPR,GENERAL,int,10,15,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section ATEMP
PERLND,PRINT-INFO,SNOWPR,GENERAL,int,15,20,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section SNOW
PERLND,PRINT-INFO,PWATPR,GENERAL,int,20,25,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section PWATER
PERLND,PRINT-INFO,SEDPR,GENERAL,int,25,30,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section SEDMNT
PERLND,PRINT-INFO,PSTPR,GENERAL,int,30,35,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section PSTEMP
PERLND,PRINT-INFO,PWGPR,GENERAL,int,35,40,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section PWTGAS
PERLND,PRINT-INFO,PQALPR,GENERAL,int,40,45,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section PQUAL
PERLND,PRINT-INFO,MSTLPR,GENERAL,int,45,50,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section MSTLAY
PERLND,PRINT-INFO,PESTPR,GENERAL,int,50,55,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section PEST
PERLND,PRINT-INFO,NITRPR,GENERAL,int,55,60,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section NITR
PERLND,PRINT-INFO,PHOSPR,GENERAL,int,60,65,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section PHOS
PERLND,PRINT-INFO,TRACPR,GENERAL,int,65,70,5,CORRECT,,,4,2,6,4,2,6,,*** Printout level for section TRACER
PERLND,PRINT-INFO,PIVL,GENERAL,int,70,75,5,CORRECT,,,1,1,1440,1,1,1440,,"*** A value need only be supplied for PIVL if one or more sections have a
*** printout level of 2. For those sections, printout will occur every PIVL
*** intervals (that is, every PDELT=PIVL*DELT mins). PIVL must be chosen
*** such that there are an integer no. of PDELT periods in a day."
PERLND,PRINT-INFO,PYREND,GENERAL,int,75,80,5,CORRECT,,,9,1,12,9,1,12,,"*** PYREND is the calendar month which will terminate the year for printout
*** purposes. Thus, the annual summary can reflect the situation over the
*** past water year or the past calendar year, etc."
PERLND,PSTEMP-PARM1,OPNID,PSTEMP,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PSTEMP-PARM1,OPNIDLAST,PSTEMP,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PSTEMP-PARM1,SLTVFG,PSTEMP,int,10,15,5,CORRECT,,,0,0,1,0,0,1,,"*** If SLTVFG is 1, parameters for estimating surface layer temperature can
*** vary monthly."
PERLND,PSTEMP-PARM1,ULTVFG,PSTEMP,int,15,20,5,CORRECT,,,0,0,1,0,0,1,,"*** If ULTVFG is 1, parameters for estimating upper layer temperature can
*** vary monthly."
PERLND,PSTEMP-PARM1,LGTVFG,PSTEMP,int,20,25,5,CORRECT,,,0,0,1,0,0,1,,"*** If LGTVFG is 1, parameters for estimating lower layer and active
*** groundwater layer temperature calculations can vary monthly."
PERLND,PSTEMP-PARM1,TSOPFG,PSTEMP,int,25,30,5,CORRECT,,,0,0,2,0,0,2,,"*** TSOPFG selects the method to estimate subsurface soil temperatures. If
*** it is 0, they are computed using a mean departure from air temperature,
*** together with smoothing factors. If TSOPFG is 1, upper layer soil
*** temperature is estimated by regression on air temperature (like surface
*** temperature). The lower layer/groundwater layer temperature is supplied
*** directly by the user (a different value may be specified for each
*** month). If it is 2, the same method is used as for a value of 0, except
*** that the upper layer temperature is used instead of the air temperature
*** to compute the lower layer/groundwater layer temperature."
PERLND,PSTEMP-PARM2,OPNID,PSTEMP,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PSTEMP-PARM2,OPNIDLAST,PSTEMP,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PSTEMP-PARM2,ASLT,PSTEMP,float,10,20,10,CORRECT,,,0,-18,38,32,0,100,,"*** ASLT is the surface layer temperature when the air temperature is 32
*** degrees F (0 degrees C). It is the intercept of the surface layer
*** temperature regression equation."
PERLND,PSTEMP-PARM2,BSLT,PSTEMP,float,20,30,10,CORRECT,,,1,0.001,2,1,0.001,2,,*** BSLT is the slope of the surface layer temperature regression equation.
PERLND,PSTEMP-PARM2,ULTP1,PSTEMP,float,30,40,10,CORRECT,,,,,,,,,,"*** ULTP1 is the smoothing factor in upper layer temperature calculation, if
*** TSOPFG = 0 or 2. ULTP1 is the intercept in the upper layer soil
*** temperature regression equation (like ASLT and BSLT for the surface
*** layer), if TSOPFG = 1."
PERLND,PSTEMP-PARM2,ULTP2,PSTEMP,float,40,50,10,CORRECT,,,,,,,,,,"*** ULTP2 is the mean difference between upper layer soil temperature and
*** air temperature, if TSOPFG = 0 or 2. ULTP2 is the slope in the upper
*** layer soil temperature regression equation (like ASLT and BSLT for the
*** surface layer), if TSOPFG = 1."
PERLND,PSTEMP-PARM2,LGTP1,PSTEMP,float,50,60,10,CORRECT,,,,,,,,,,"*** LGTP1 is the smoothing factor for calculating lower layer/groundwater
*** soil temperature, if TSOPFG = 0 or 2. LGTP1 is the lower layer/groundwater
*** layer soil temperature, if TOSPFG = 1."
PERLND,PSTEMP-PARM2,LGTP2,PSTEMP,float,60,70,10,CORRECT,,,,,,,,,,"*** LGTP2 is the mean departure from air temperature for calculating lower
*** layer/groundwater soil temperature, if TSOPFG = 0 or 2. LGTP2 is not
*** used, if TSOPFG = 1."
PERLND,PSTEMP-TEMPS,OPNID,PSTEMP,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PSTEMP-TEMPS,OPNIDLAST,PSTEMP,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PSTEMP-TEMPS,AIRTC,PSTEMP,float,10,20,10,CORRECT,,,16,-29,49,60,-20,120,,*** AIRTC is the initial air temperature.
PERLND,PSTEMP-TEMPS,SLTMP,PSTEMP,float,20,30,10,CORRECT,,,16,-29,49,60,-20,120,,*** SLTMP is the initial surface layer soil temperature.
PERLND,PSTEMP-TEMPS,ULTMP,PSTEMP,float,30,40,10,CORRECT,,,16,-29,49,60,-20,120,,*** ULTMP is the initial upper layer soil temperature.
PERLND,PSTEMP-TEMPS,LGTMP,PSTEMP,float,40,50,10,CORRECT,,,16,-29,49,60,-20,120,,*** LGTMP is the initial lower layer/groundwater layer soil temperature.
PERLND,PWAT-CANOPY,OPNID,CANOPY,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-CANOPY,OPNIDLAST,CANOPY,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-CANOPY,CANOPY,CANOPY,float,10,20,10,CORRECT,,,1,1,5,1,1,5,,"*** Canopy layer to which these parameters apply. This table is only
*** necessary if NCANOPY > 0."
PERLND,PWAT-CANOPY,CANNAM,CANOPY,string,23,35,12,,,,,,,,,,,*** A string of up to 12 characters which identifies this canopy layer.
PERLND,PWAT-CANOPY,CEPSC,CANOPY,float,35,45,10,CORRECT,,,0,0,250,0,0,250,,*** CEPSC is the interception storage capacity.
PERLND,PWAT-CANOPY,CEPS,CANOPY,float,45,55,10,CORRECT,,,0,0,2500,0,0,2500,,*** CEPS is the initial interception storage.
PERLND,PWAT-PARM1,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM1,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM1,CSNOFG,PWATER,int,10,15,5,CORRECT,,,0,0,1,0,0,1,,"*** If CSNOFG is 1, section PWATER assumes that snow accumulation and melt
*** is being considered. It will, therefore, expect that the time series
*** produced by section SNOW are available, either internally (produced in
*** this RUN) or from external sources (produced in a previous RUN). If
*** CSNOFG is 0, no such time series are expected. See the functional
*** description for further information."
PERLND,PWAT-PARM1,RTOPFG,PWATER,int,15,20,5,CORRECT,,,0,0,3,0,0,3,,"*** If RTOPFG is 1, routing of overland flow is done in exactly the same way
*** as in HSPX, ARM and NPS. A value of 0 results in a new algorithm being
*** used. A value of 2 results in the use of a simple power function method
*** (and HWTFG must be 1). A value of 3 results in the use of a table in the
*** FTABLE block to determine surface outflow as a function of surface
*** storage (HWTFG must be 1)."
PERLND,PWAT-PARM1,UZFG,PWATER,int,20,25,5,CORRECT,,,0,0,1,0,0,1,,"*** If UZFG is 1, inflow to the upper zone is computed in the same way as in
*** HSPX, ARM and NPS. A value of zero results in the use of a new
*** algorithm, which should be less sensitive to changes in DELT."
PERLND,PWAT-PARM1,VCSFG,PWATER,int,25,30,5,CORRECT,,,0,0,1,0,0,1,,"*** VCSFG:value of 1 means vary interception storage capacity monthly; 0
*** means use annual value. A value of -1 indicates that it is supplied as
*** direct time series CEPSC."
PERLND,PWAT-PARM1,VUZFG,PWATER,int,30,35,5,CORRECT,,,0,0,1,0,0,1,,"*** VUZFG:value of 1 means vary upper zone nominal storage monthly; 0 means
*** use annual value. A value of -1 indicates that it is supplied as direct
*** time series UZSN."
PERLND,PWAT-PARM1,VNNFG,PWATER,int,35,40,5,CORRECT,,,0,0,1,0,0,1,,"*** VNNFG:value of 1 means vary Manning's n for the overland flow plane
*** monthly; 0 means use annual value. A value of -1 indicates that it is
*** supplied as direct time series NSUR."
PERLND,PWAT-PARM1,VIFWFG,PWATER,int,40,45,5,CORRECT,,,0,0,1,0,0,1,,"*** VIFWFG:value of 1 means vary interflow inflow parameter monthly; 0 means
*** use annual value. A value of -1 indicates that it is supplied as direct
*** time series INTFW."
PERLND,PWAT-PARM1,VIRCFG,PWATER,int,45,50,5,CORRECT,,,0,0,1,0,0,1,,"*** VIRCFG:value of 1 means vary interflow recession constant monthly; 0
*** means use annual value. A value of -1 indicates that it is supplied as
*** direct time series IRC."
PERLND,PWAT-PARM1,VLEFG,PWATER,int,50,55,5,CORRECT,,,0,0,3,0,0,3,,"*** VLEFG:value of 1 means vary lower zone E-T parameter monthly; value of 2
*** means constant E-T with optional IHM method; value of 3 means variable
*** E-T with optional IHM method; 0 means use annual value. A value of -1
*** indicates that it is supplied as direct time series LZETP."
PERLND,PWAT-PARM1,IFFCFG,PWATER,int,55,60,5,CORRECT,,,1,1,2,1,1,2,,"*** Method for computing INFFAC, the effect of frozen ground on infiltration; 1
*** means use original method based on amount of ice in the snow pack (as
*** enhanced by the new parameters FZG and FZGL in table-type PWAT-PARM5); 2
*** means base INFFAC on temperature of the lower soil layer (section PSTEMP
*** must be active)."
PERLND,PWAT-PARM1,HWTFG,PWATER,int,60,65,5,CORRECT,,,0,0,1,0,0,1,,"*** If HWTFG=1, then high water table conditions (wetland) are prevalent on
*** the land segment, and different algorithms are used for some processes."
PERLND,PWAT-PARM1,IRRGFG,PWATER,int,65,70,5,CORRECT,,,0,0,3,0,0,3,,"*** Irrigation module flag; 0 means not used; 1 means demand is input
*** timeseries IRRDEM; 2 means demand is calculated based on allowable water
*** depletion in the crop root zone; 3 means demand is specified by schedule
*** in table-type IRRIG-SCHED."
PERLND,PWAT-PARM1,IFRDFG,PWATER,int,70,75,5,CORRECT,,,0,0,7,0,0,7,,"*** Infiltration redistribution flag for use with IHM; 0 means not used; 3-7
*** is assigned as the exponent in infiltration equation."
PERLND,PWAT-PARM1,NCANPY,PWATER,int,75,80,5,CORRECT,,,0,0,5,0,0,5,,"*** Number of canopy layers to be used in interception accounting; 0 means
*** multiple canopy feature is not is use; if 1-5 then table-type PWAT-CANOPY is
*** expected that number of times."
PERLND,PWAT-PARM2,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM2,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM2,FOREST,PWATER,float,10,20,10,CORRECT,,,0,0,1,0,0,1,,"*** FOREST is the fraction of the PLS which is covered by forest which will
*** continue to transpire in winter. Input only if CSNOFG=1."
PERLND,PWAT-PARM2,LZSN,PWATER,float,20,30,10,CORRECT,,,,0.25,2500,,0.01,100,,*** LZSN is the lower zone nominal storage.
PERLND,PWAT-PARM2,INFILT,PWATER,float,30,40,10,CORRECT,,,,0.0025,2500,,0.001,100,,*** INFILT is an index to the infiltration capacity of the soil.
PERLND,PWAT-PARM2,LSUR,PWATER,float,40,50,10,CORRECT,,,,0.3,,,1,,,*** LSUR is the length of the assumed overland flow plane.
PERLND,PWAT-PARM2,SLSUR,PWATER,float,50,60,10,CORRECT,,,,0.000001,10,,0.000001,10,,*** SLSUR is the slope of the assumed overland flow plane.
PERLND,PWAT-PARM2,KVARY,PWATER,float,60,70,10,CORRECT,,,0,0,,0,0,,,"*** KVARY is a parameter which affects the behavior of groundwater recession
*** flow, enabling it to be non exponential in its decay with time."
PERLND,PWAT-PARM2,AGWRC,PWATER,float,70,80,10,CORRECT,,,,0.001,0.999,,0.001,0.999,,"*** AGWRC is the basic groundwater recession rate if KVARY is zero and there
*** is no inflow to groundwater (rate of flow today/rate yesterday)."
PERLND,PWAT-PARM3,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM3,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM3,PETMAX,PWATER,float,10,20,10,CORRECT,,,40,,,4.4,,,,"*** PETMAX is the air temperature below which E-T will arbitrarily be
*** reduced below the value obtained from the input time series. Input only
*** if CSNOFG=1."
PERLND,PWAT-PARM3,PETMIN,PWATER,float,20,30,10,CORRECT,,,35,,,1.7,,,,"*** PETMIN is the temperature below which E-T will be zero regardless of the
*** value in the input time series. Input only if CSNOFG=1."
PERLND,PWAT-PARM3,INFEXP,PWATER,float,30,40,10,CORRECT,,,2,0,10,2,0,10,,*** INFEXP is the exponent in the infiltration equation.
PERLND,PWAT-PARM3,INFILD,PWATER,float,40,50,10,CORRECT,,,2,1,2,2,1,2,,"*** INFILD is the ratio between the maximum and mean infiltration capacities
*** over the PLS."
PERLND,PWAT-PARM3,DEEPFR,PWATER,float,50,60,10,CORRECT,,,0,0,1,0,0,1,,"*** DEEPFR is the fraction of groundwater inflow which will enter deep
*** (inactive) groundwater and, thus, be lost from the system as it is
*** defined in HSPF."
PERLND,PWAT-PARM3,BASETP,PWATER,float,60,70,10,CORRECT,,,0,0,1,0,0,1,,"*** BASETP is the fraction of remaining potential E-T which can be satisfied
*** from baseflow (groundwater outflow), if enough is available."
PERLND,PWAT-PARM3,AGWETP,PWATER,float,70,80,10,CORRECT,,,0,0,1,0,0,1,,"*** AGWETP is the fraction of remaining potential E-T which can be satisfied
*** from active groundwater storage if enough is available."
PERLND,PWAT-PARM4,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM4,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM4,CEPSC,PWATER,float,10,20,10,CORRECT,,,0,0,250,0,0,10,,*** CEPSC is the interception storage capacity.
PERLND,PWAT-PARM4,UZSN,PWATER,float,20,30,10,CORRECT,,,,0.25,250,,0.01,10,,*** UZSN is the upper zone nominal storage.
PERLND,PWAT-PARM4,NSUR,PWATER,float,30,40,10,CORRECT,,,0.1,0.001,1,0.1,0.001,1,,*** NSUR is Manning's n for the assumed overland flow plane.
PERLND,PWAT-PARM4,INTFW,PWATER,float,40,50,10,CORRECT,,,,0,,,0,,,*** INTFW is the interflow inflow parameter
PERLND,PWAT-PARM4,IRC,PWATER,float,50,60,10,CORRECT,,,,1E-30,0.999,,1E-30,0.999,,"*** IRC is the interflow recession parameter. Under zero inflow, this is the
*** ratio of interflow outflow rate today/rate yesterday."
PERLND,PWAT-PARM4,LZETP,PWATER,float,60,70,10,CORRECT,,,0,0,2,0,0,2,,"*** LZETP is the lower zone E-T parameter. It is an index to the density of
*** deep-rooted vegetation."
PERLND,PWAT-PARM5,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM5,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM5,FZG,PWATER,float,10,20,10,CORRECT,,,0.0394,0.0001,,1,0.0001,,,"*** FZG is the parameter to adjust the effect of ice in the snow pack on
*** infiltration when IFFCFG is 1. It is not used if IFFCFG is 2."
PERLND,PWAT-PARM5,FZGL,PWATER,float,20,30,10,CORRECT,,,0.1,0.0001,1,0.1,0.0001,1,,"*** If IFFCFG is 1, FZGL is the lower limit of INFFAC as adjusted by ice in
*** the snow pack. If IFFCFG is 2, FZGL is the value of INFFAC to use when
*** the lower layer temperature is at or below freezing."
PERLND,PWAT-PARM6,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM6,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM6,MELEV,PWATER,float,10,20,10,CORRECT,,,0,0,10000,0,0,30000,,"*** MELEV is the mean elevation of the ground surface of the PLS. If Section
*** SNOW is active, this field is ignored, and the value from SNOW-PARM1 is
*** used."
PERLND,PWAT-PARM6,BELV,PWATER,float,20,30,10,CORRECT,,,,,,,,,,"*** BELV is the base elevation for AGWO. It corresponds to the bottom
*** elevation of nearby channels; therefore, if the ground water elevation
*** is above BELV, there is outflow to the channels. Ground water below BELV
*** is considered inactive."
PERLND,PWAT-PARM6,GWDATM,PWATER,float,30,40,10,CORRECT,,,,,,,,,,"*** GWDATM is the datum for the groundwater elevation GWEL. Storage below
*** this elevation is not simulated."
PERLND,PWAT-PARM6,PCW,PWATER,float,40,50,10,CORRECT,,,,0.01,0.999,,0.01,0.999,,"*** PCW is the cohesion water porosity - i. e. the soil pore space in
*** micropores."
PERLND,PWAT-PARM6,PGW,PWATER,float,50,60,10,CORRECT,,,,0.01,0.999,,0.01,0.999,,"*** PGW is the gravitational water porosity - i. e. the soil pore space in
*** macropores."
PERLND,PWAT-PARM6,UPGW,PWATER,float,60,70,10,CORRECT,,,,0.01,0.999,,0.01,0.999,,"*** UPGW is the upper gravitaional water porosity - i. e. the soil pore
*** space in macropores in the upper layers of the soil column."
PERLND,PWAT-PARM7,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM7,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-PARM7,STABNO,PWATER,float,10,20,10,CORRECT,,,0,0,999,0,0,999,,"*** STABNO is the user's number for the F-Table in the FTABLES block which
*** contains the outflow properties from the surface storage."
PERLND,PWAT-PARM7,SRRC,PWATER,float,20,30,10,CORRECT,,,,1E-10,0.999,,1E-10,0.999,,"*** SRRC is the surface runoff recession constant, which is used to
*** calculate surface runoff as a function of surface storage only."
PERLND,PWAT-PARM7,SREXP,PWATER,float,30,40,10,CORRECT,,,1,0,,1,0,,,*** SREXP is the surface runoff exponent.
PERLND,PWAT-PARM7,IFWSC,PWATER,float,40,50,10,CORRECT,,,,0.25,750,,0.01,30,,"*** IFWSC is the maximum interflow storage capacity if the groundwater
*** elevation is higher than the Upper Influence Elevation."
PERLND,PWAT-PARM7,DELTA,PWATER,float,50,60,10,CORRECT,,,0.025,0.000025,5,0.001,0.000001,0.2,,*** DELTA is the groundwater elevation tolerance level.
PERLND,PWAT-PARM7,UELFAC,PWATER,float,60,70,10,CORRECT,,,4,3,5,4,3,5,,*** UELFAC is the multiplier on UZSN which gives the upper zone capacity.
PERLND,PWAT-PARM7,LELFAC,PWATER,float,70,80,10,CORRECT,,,2.5,2,3,2.5,2,3,,*** LELFAC is the multiplier on LZSN which gives the lower zone capacity.
PERLND,PWAT-STATE1,OPNID,PWATER,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-STATE1,OPNIDLAST,PWATER,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWAT-STATE1,CEPS,PWATER,float,10,20,10,CORRECT,,,0,0,2500,0,0,100,,*** CEPS is the initial interception storage.
PERLND,PWAT-STATE1,SURS,PWATER,float,20,30,10,CORRECT,,,0,0,2500,0,0,100,,*** SURS is the initial surface (overland flow) storage.
PERLND,PWAT-STATE1,UZS,PWATER,float,30,40,10,CORRECT,,,0.025,0.025,2500,0.001,0.001,100,,*** UZS is the initial upper zone storage.
PERLND,PWAT-STATE1,IFWS,PWATER,float,40,50,10,CORRECT,,,0,0,2500,0,0,100,,*** IFWS is the initial interflow storage.
PERLND,PWAT-STATE1,LZS,PWATER,float,50,60,10,CORRECT,,,0.025,0.025,2500,0.001,0.001,100,,*** LZS is the initial lower zone storage.
PERLND,PWAT-STATE1,AGWS,PWATER,float,60,70,10,CORRECT,,,0,0,2500,0,0,100,,*** AGWS is the initial active groundwater storage.
PERLND,PWAT-STATE1,GWVS,PWATER,float,70,80,10,CORRECT,,,0,0,2500,0,0,100,,"*** GWVS is the index to groundwater slope; it is a measure of antecedent
*** active groundwater inflow."
PERLND,PWT-GASES,OPNID,PWTGAS,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWT-GASES,OPNIDLAST,PWTGAS,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWT-GASES,SODOX,PWTGAS,float,10,20,10,CORRECT,,,0,0,20,0,0,20,,*** SODOX is the initial DO concentration in surface outflow.
PERLND,PWT-GASES,SOCO2,PWTGAS,float,20,30,10,CORRECT,,,0,0,1,0,0,1,,*** SOCO2 is the initial CO2 concentration in surface outflow.
PERLND,PWT-GASES,IODOX,PWTGAS,float,30,40,10,CORRECT,,,0,0,20,0,0,20,,*** IODOX is the initial DO concentration in interflow outflow.
PERLND,PWT-GASES,IOCO2,PWTGAS,float,40,50,10,CORRECT,,,0,0,1,0,0,1,,*** IOCO2 is the initial CO2 concentration in interflow outflow.
PERLND,PWT-GASES,AODOX,PWTGAS,float,50,60,10,CORRECT,,,0,0,20,0,0,20,,*** AODOX is the initial DO concentration in active groundwater outflow.
PERLND,PWT-GASES,AOCO2,PWTGAS,float,60,70,10,CORRECT,,,0,0,1,0,0,1,,*** AOCO2 is the initial CO2 concentration in active groundwater outflow.
PERLND,PWT-PARM1,OPNID,PWTGAS,int,0,5,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
PERLND,PWT-PARM1,OPNIDLAST,PWTGAS,int,5,10,5,PROTECTED,,,,,,,,,,*** PLSs to which these data apply.
